period,symbol,start_date,end_date,trade_days,strategy_cumulative_return,strategy_annual_return,strategy_annual_volatility,strategy_sharpe,strategy_max_drawdown,strategy_calmar,benchmark_cumulative_return,benchmark_annual_return,benchmark_annual_volatility,benchmark_sharpe,benchmark_max_drawdown,benchmark_calmar,excess_annual_return,sharpe_diff,drawdown_improvement,exposure,buy_count,sell_count,total_trade_count,total_transaction_cost,fast_window,slow_window,ma_param
in_sample,600036,2021-03-08,2024-12-31,929,-0.1696575581254608,-0.04918118946354677,0.1898205979926227,-0.17162183732579817,-0.3113668931898801,-0.1579525329738725,-0.08451757666417026,-0.02366871874204801,0.29395026404299346,0.06482473866969223,-0.509309967141292,-0.04647212948707496,-0.02551247072149876,-0.2364465759954904,0.19794307395141186,0.4510226049515608,21,20,41,0.0205,5,40,5/40
in_sample,600519,2021-03-08,2024-12-31,929,-0.11200934316217726,-0.03171034589624788,0.1605932358805976,-0.12057168684223993,-0.23156045009031567,-0.13694197728446234,-0.1861110341963208,-0.05432924754446811,0.28586578615994185,-0.05343375187339062,-0.39850798754144645,-0.1363316401250744,0.022618901648220224,-0.06713793496884932,0.16694753745113078,0.4316469321851453,15,14,29,0.0145,5,40,5/40
in_sample,000001,2021-03-22,2024-12-31,919,-0.2540592576534507,-0.07722862489498916,0.18425527639543168,-0.34477338853149025,-0.4093544302536941,-0.18865955560106518,-0.3422982885085555,-0.10854069101180908,0.2926713910828657,-0.24725768287687944,-0.6231380337636536,-0.17418402525719823,0.031312066116819914,-0.09751570565461082,0.2137836035099595,0.3514689880304679,19,18,37,0.018500000000000003,5,50,5/50
in_sample,000002,2021-03-22,2024-12-31,919,-0.49928722166002604,-0.17277456307285988,0.22796164117412762,-0.7186269644435278,-0.5786648721539349,-0.2985744796115753,-0.7252081756245263,-0.29827230439717045,0.38823259760521833,-0.7199238745092099,-0.76773711725168,-0.3885083809219955,0.12549774132431057,0.0012969100656821109,0.18907224509774512,0.2850924918389554,16,16,32,0.016,5,50,5/50
in_sample,300750,2021-03-22,2024-12-31,919,0.87463553831167,0.18805577101622584,0.3264923691465813,0.6883870063508535,-0.4152607648901734,0.45286188081352236,0.5631407698446778,0.13030703229014984,0.44324656540116447,0.49549310413191683,-0.6287827461607958,0.2072369718885814,0.057748738726076,0.19289390221893665,0.21352198127062239,0.49836779107725787,14,13,27,0.0135,5,50,5/50
in_sample,600036,2021-03-22,2024-12-31,919,-0.265463124784605,-0.08111863759079807,0.18868813325029274,-0.35464788560697713,-0.42003372786279447,-0.19312410458927662,-0.09086407526615159,-0.025783315426049835,0.29144300073632157,0.05543386338961183,-0.5093099671412917,-0.05062401501931942,-0.055335322164748235,-0.41008174899658895,0.08927623927849726,0.4428726877040261,24,23,47,0.0235,5,50,5/50
in_sample,600519,2021-03-22,2024-12-31,919,-0.04527185823597801,-0.01262347628654148,0.15901642632506138,-0.0005948896909798,-0.23558169959647768,-0.05358428226031111,-0.16582190109148098,-0.048501113349098235,0.28419445974248625,-0.03384157879491289,-0.398507987541446,-0.12170675335347945,0.035877637062556755,0.03324668910393309,0.16292628794496833,0.4352557127312296,12,11,23,0.0115,5,50,5/50
in_sample,000001,2021-04-06,2024-12-31,909,-0.14557973847646177,-0.042679285589155236,0.18031022106896613,-0.15248977804419644,-0.3070804315880826,-0.13898406149957868,-0.37369033760186365,-0.12165666888820992,0.29164544692717725,-0.2999348471434556,-0.623138033763655,-0.19523229572976458,0.07897738329905468,0.14744506909925914,0.3160576021755723,0.3564356435643564,14,13,27,0.0135,5,60,5/60
in_sample,000002,2021-04-06,2024-12-31,909,-0.5431688262669869,-0.19522429643017636,0.21179988078563164,-0.9196570629174385,-0.631796827793192,-0.3089985385208039,-0.7141732283464564,-0.29333001315963414,0.38934742551969864,-0.6987897186689455,-0.752683896620278,-0.3897120882707238,0.09810571672945778,-0.22086734424849308,0.120887068827086,0.25962596259625964,15,15,30,0.015,5,60,5/60
in_sample,300750,2021-04-06,2024-12-31,909,1.0462539416313978,0.2195696332785837,0.33310144899182925,0.7599856191648151,-0.3339124429949809,0.6575664905122571,0.4883965628105462,0.11656086093107199,0.4424102011218232,0.46794228771047863,-0.6287827461607951,0.1853754124819203,0.10300877234751171,0.2920433314543365,0.2948703031658142,0.5159515951595159,12,11,23,0.0115,5,60,5/60
in_sample,600036,2021-04-06,2024-12-31,909,-0.06569997917258796,-0.01866339150497276,0.18461744931761104,-0.010516577060822197,-0.2895297683992408,-0.06446104526024861,-0.07645875251508782,-0.021809303804285918,0.2915354872716807,0.0694763605131536,-0.509309967141292,-0.04282127822217863,0.0031459122993131583,-0.0799929375739758,0.21978019874205112,0.45654565456545654,18,17,35,0.0175,5,60,5/60
in_sample,600519,2021-04-06,2024-12-31,909,-0.10954176943312921,-0.03165195544094035,0.16610509284059777,-0.11069272839291916,-0.25728766649921253,-0.12302165848683316,-0.22446782687619538,-0.06804700293355759,0.28330011080758816,-0.10805337498590434,-0.398507987541445,-0.17075442666373322,0.03639504749261724,-0.0026393534070148217,0.14122032104223248,0.45434543454345433,16,15,31,0.0155,5,60,5/60
in_sample,000001,2021-04-20,2024-12-31,899,-0.005271209968867763,-0.001480391743101328,0.17826919076446102,0.07990339299045035,-0.21376359162821335,-0.006925368964028672,-0.3633136094674553,-0.11887385102091363,0.2917046442116747,-0.2889687830603138,-0.6231380337636547,-0.1907664828335617,0.1173934592778123,0.36887217605076417,0.4093744421354414,0.3592880978865406,10,9,19,0.0095,5,70,5/70
in_sample,000002,2021-04-20,2024-12-31,899,-0.4563530481783815,-0.15704127411048885,0.2155816078820379,-0.6853304411185868,-0.5280627310643211,-0.2973913227960038,-0.7043973941368071,-0.2893864889066323,0.3910025640445793,-0.679992146285419,-0.7468457468457464,-0.38747825789841744,0.13234521479614347,-0.005338294833167723,0.21878301578142534,0.25917686318131256,14,14,28,0.014,5,70,5/70
in_sample,300750,2021-04-20,2024-12-31,899,0.9305620268762338,0.2024871135190247,0.3301435445872198,0.7210338559786938,-0.32804470997196333,0.6172546222017434,0.35920567981636364,0.08983653597370789,0.4399761509831298,0.413157316492893,-0.6287827461607958,0.14287372947529065,0.11265057754531682,0.30787653948580085,0.30073803618883244,0.5061179087875417,15,14,29,0.014499999999999999,5,70,5/70
in_sample,600036,2021-04-20,2024-12-31,899,-0.08833288260144267,-0.02559017994130941,0.1853787800392988,-0.04791539679895838,-0.3301488409303669,-0.07751103977586504,-0.09108910891088773,-0.02641685364066948,0.2921611148682601,0.053803430464766835,-0.509309967141292,-0.05186792983641131,0.0008266736993600698,-0.10171882726372522,0.17916112621092506,0.4738598442714127,16,15,31,0.0155,5,70,5/70
in_sample,600519,2021-04-20,2024-12-31,899,-0.2102416865315051,-0.06402025271283018,0.16354943148907947,-0.3227180189378123,-0.2780803842451799,-0.23022210964864157,-0.19698393618183896,-0.05964224395186257,0.283433521178436,-0.07621988304534327,-0.3985079875414449,-0.14966386074171165,-0.004378008760967611,-0.24649813589246905,0.120427603296265,0.4549499443826474,13,12,25,0.0125,5,70,5/70
in_sample,000001,2021-05-07,2024-12-31,889,-0.045930068601517604,-0.013239599160898119,0.1755328815619014,0.010930643091989965,-0.23160830093080242,-0.05716375064144921,-0.42705005324813516,-0.14604565930882007,0.2906387917010703,-0.3987588462734707,-0.623138033763654,-0.23437128115375605,0.13280606014792196,0.4096894893654607,0.39152973283285153,0.3464566929133858,10,9,19,0.0095,5,80,5/80
in_sample,000002,2021-05-07,2024-12-31,889,-0.45856024798792583,-0.15962929377733837,0.21756802683221654,-0.6911957223243173,-0.49915227070797896,-0.3198007965603885,-0.6928934010152277,-0.2844093777926022,0.39254719941562677,-0.6580487746993705,-0.7376634331505686,-0.3855543937943171,0.12478008401526386,-0.03314694762494674,0.23851116244258963,0.2542182227221597,10,10,20,0.01,5,80,5/80
in_sample,300750,2021-05-07,2024-12-31,889,0.7984494311964669,0.18101283269832824,0.3289311048647013,0.667614599673066,-0.3815280313349557,0.4744417653008863,0.2883671507362231,0.07446516476339116,0.43939904182882394,0.38074004949323886,-0.6287827461607955,0.11842749378550622,0.10654766793493708,0.28687455017982716,0.24725471482583983,0.5061867266591676,9,8,17,0.0085,5,80,5/80
in_sample,600036,2021-05-07,2024-12-31,889,-0.11939136230978609,-0.03539852807332089,0.1857177944119116,-0.1018725050653802,-0.3199007306581113,-0.11065472717270061,-0.12320916905443957,-0.03658580879483786,0.29263362808564797,0.018306938419338146,-0.5093099671412923,-0.07183407189179995,0.00118728072151697,-0.12017944348471835,0.18940923648318098,0.46794150731158607,13,12,25,0.0125,5,80,5/80
in_sample,600519,2021-05-07,2024-12-31,889,-0.28127093194402786,-0.08937133025867339,0.15884467437555097,-0.5096668700054456,-0.34303192815798345,-0.2605335623963067,-0.1441017517704073,-0.04314953893504758,0.2837795414999579,-0.014533386911063652,-0.3985079875414448,-0.10827772663041048,-0.046221791323625805,-0.495133483094382,0.05547605938346134,0.4668166479190101,17,16,33,0.0165,5,80,5/80
in_sample,000001,2021-05-21,2024-12-31,879,-0.19713841019577583,-0.061008864862773016,0.1561766901933867,-0.32493711393306063,-0.2912581064317765,-0.2094666672464396,-0.43929129755080776,-0.152839610527034,0.29123793914812957,-0.4247622659476757,-0.6231380337636541,-0.245274084144579,0.09183074566426097,0.09982515201461506,0.33187992733187754,0.3435722411831627,9,8,17,0.0085,5,90,5/90
in_sample,000002,2021-05-21,2024-12-31,879,-0.5063002004978374,-0.18319371421515718,0.21088437999781637,-0.8542710581702959,-0.5063002004978374,-0.3618282474212444,-0.6821366024518374,-0.28005781165673393,0.3943277412759594,-0.6379749540427198,-0.7296827466318981,-0.38380763825023567,0.09686409744157676,-0.21629610412757616,0.22338254613406072,0.25369738339021614,11,11,22,0.011,5,90,5/90
in_sample,300750,2021-05-21,2024-12-31,879,0.7715016003494064,0.17813998173153078,0.31975352633578485,0.6705925759934045,-0.32892278645438366,0.5415860167420659,0.30977366255143624,0.08043570006875922,0.4401148061147969,0.39339769946592723,-0.6287827461607961,0.1279228804541493,0.09770428166277156,0.27719487652747726,0.29985995970641244,0.49943117178612056,9,8,17,0.0085,5,90,5/90
in_sample,600036,2021-05-21,2024-12-31,879,-0.24823633381054455,-0.07854564083621185,0.17864998955339917,-0.3688336870718021,-0.388173001444573,-0.20234699616899382,-0.1517671517671486,-0.046093008940443214,0.2932726996595956,-0.01490819884433486,-0.5093099671412914,-0.09050089712392417,-0.032452631895768635,-0.3539254882274672,0.12113696569671839,0.46075085324232085,14,13,27,0.013500000000000002,5,90,5/90
in_sample,600519,2021-05-21,2024-12-31,879,-0.36782518076092263,-0.12319679136608097,0.16006993712906628,-0.7408776690978551,-0.40297715304892545,-0.3057165658995155,-0.18562396449212626,-0.05716766875181167,0.2833754017794498,-0.06702457122889664,-0.39850798754144623,-0.14345426074017156,-0.0660291226142693,-0.6738530978689585,-0.0044691655074792225,0.47440273037542663,15,14,29,0.0145,5,90,5/90
in_sample,000001,2021-06-04,2024-12-31,869,-0.11764013788175565,-0.03564288001787552,0.15208758966217567,-0.16257866306123495,-0.24914588143550986,-0.143060281841751,-0.43782654127481624,-0.15381508990018777,0.2912892749384239,-0.4285674294964727,-0.6176322418136012,-0.24903992940609554,0.11817220988231225,0.2659887664352377,0.36848636037809135,0.3302646720368239,6,5,11,0.0055,5,100,5/100
in_sample,000002,2021-06-04,2024-12-31,869,-0.5071671285744358,-0.18550871882081277,0.2001762489576436,-0.9247332977220518,-0.534583425892482,-0.3470154700570967,-0.6784765279007959,-0.2803897365592414,0.3961047591915611,-0.6345301038323121,-0.720951099147599,-0.38891644230899175,0.09488101773842861,-0.2902031938897397,0.18636767325511705,0.24510932105868816,10,10,20,0.01,5,100,5/100
in_sample,300750,2021-06-04,2024-12-31,869,0.26206984116274845,0.06982568268917277,0.31556470334401593,0.369681369881365,-0.4431986312042716,0.1575494096167231,0.1927671335550638,0.05244706547681832,0.43902084076251274,0.33353983550679367,-0.6287827461607955,0.08341047173614126,0.017378617212354452,0.03614153437457135,0.18558411495652394,0.4890678941311853,11,10,21,0.010500000000000002,5,100,5/100
in_sample,600036,2021-06-04,2024-12-31,869,-0.29592455041115007,-0.09674302924689271,0.17350813214237484,-0.4997313578299994,-0.41786757691411813,-0.23151599834886386,-0.1639344262295036,-0.05059701305128328,0.2920197527610755,-0.032365276892426915,-0.5010024504343947,-0.10099154806012044,-0.04614601619560943,-0.4673660809375725,0.0831348735202766,0.46029919447640966,14,13,27,0.013500000000000002,5,100,5/100
in_sample,600519,2021-06-04,2024-12-31,869,-0.3479624189396028,-0.11663294304718053,0.15532902514051428,-0.7203421799974808,-0.38360552016604954,-0.3040439642179658,-0.2454821751273233,-0.07843586677843883,0.2827827096298739,-0.14837263086363134,-0.39850798754144634,-0.19682382594723075,-0.03819707626874169,-0.5719695491338495,0.0149024673753968,0.44533947065592633,12,11,23,0.0115,5,100,5/100
in_sample,000001,2021-06-21,2024-12-31,859,-0.09584604080016967,-0.02912554243833454,0.14917650006138336,-0.1235453896736404,-0.26351820681853,-0.11052573099205872,-0.4100877192982454,-0.14344116435788068,0.29134858909160055,-0.3866357654963538,-0.5964912280701751,-0.24047489318821189,0.11431562191954614,0.26309037582271344,0.3329730212516451,0.3224679860302678,6,5,11,0.0055,5,110,5/110
in_sample,000002,2021-06-21,2024-12-31,859,-0.5183490379632744,-0.19290436684805023,0.20063629704899155,-0.9675713176174077,-0.549036816902317,-0.35135051222324715,-0.6509615384615376,-0.26566317714316345,0.39789316544502285,-0.5790639465010896,-0.7059101654846327,-0.37634133935552,0.07275881029511322,-0.38850737111631806,0.15687334858231572,0.23632130384167638,11,11,22,0.011,5,110,5/110
in_sample,300750,2021-06-21,2024-12-31,859,0.17743546268446697,0.04908438215471711,0.3119425287344386,0.3075453197546578,-0.42784128287462486,0.11472568010483658,0.09944298113044292,0.02820238459167368,0.4361676313270242,0.2793833335009565,-0.628782746160796,0.044852351251479156,0.02088199756304343,0.02816198625370131,0.20094146328617113,0.490104772991851,12,11,23,0.011500000000000002,5,110,5/110
in_sample,600036,2021-06-21,2024-12-31,859,-0.2852384000210415,-0.09381661538019437,0.17602861544961873,-0.4716761859539351,-0.43172941127751974,-0.2173042024229574,-0.13964386129334372,-0.04316527322350172,0.2928572022789067,-0.004822728916201036,-0.49378531073446275,-0.08741708650526102,-0.05065134215669265,-0.46685345703773407,0.06205589945694301,0.4586728754365541,14,13,27,0.013500000000000002,5,110,5/110
in_sample,600519,2021-06-21,2024-12-31,859,-0.44612927555055193,-0.1591371446744243,0.1550781990258429,-1.039498508438684,-0.4970329267767184,-0.3201742502381805,-0.1981099646982457,-0.06271708014393318,0.2824846128972971,-0.08900495292081753,-0.38323288518003484,-0.1636526576117548,-0.09642006453049112,-0.9504935555178665,-0.11380004159668355,0.44237485448195574,18,17,35,0.0175,5,110,5/110
in_sample,000001,2021-07-05,2024-12-31,849,-0.0752356672925385,-0.022948738690533044,0.14588922551324,-0.08626623171959971,-0.2637722092342687,-0.08700210972624176,-0.3875924871940808,-0.13545140513523812,0.28930398837386745,-0.35941432558790265,-0.5863760217983648,-0.23099751712189787,0.11250266644470508,0.27314809386830297,0.3226038125640961,0.31802120141342755,6,5,11,0.0055,5,120,5/120
in_sample,000002,2021-07-05,2024-12-31,849,-0.4119247426846383,-0.14579300317160515,0.1935400546694289,-0.7175233705111665,-0.44463937483429106,-0.32789044655781896,-0.6434184675834959,-0.2636710362636048,0.39849936746789416,-0.570799596865472,-0.699951760733236,-0.37669886848687345,0.11787803309199962,-0.14672377364569456,0.2553123858989449,0.2249705535924617,8,8,16,0.008,5,120,5/120
in_sample,300750,2021-07-05,2024-12-31,849,-0.10736050257731644,-0.033148689267951226,0.3128638592873722,0.04675625951136083,-0.4991418755789728,-0.06641135695036778,-0.047829176171425014,-0.014442080314049477,0.4362403669051042,0.1823013688103195,-0.6287827461607959,-0.022968315212574655,-0.01870660895390175,-0.13554510929895866,0.12964087058182305,0.4840989399293286,13,12,25,0.0125,5,120,5/120
in_sample,600036,2021-07-05,2024-12-31,849,-0.2887406472420522,-0.0961861764762707,0.16871900500137188,-0.515101742076304,-0.4222003831712213,-0.2278211491751841,-0.1130434782608698,-0.034979851386285454,0.2908597236906552,0.022386564207262174,-0.4937853107344633,-0.07084020246421653,-0.06120632508998525,-0.5374883062835661,0.07158492756324197,0.4464075382803298,14,13,27,0.013500000000000002,5,120,5/120
in_sample,600519,2021-07-05,2024-12-31,849,-0.37471239528532585,-0.13009374165656795,0.14849959059164822,-0.8638522616164658,-0.46559682923118795,-0.27941285998743576,-0.17483310594193469,-0.055443472833431096,0.28210804023657293,-0.06213779459042929,-0.38323288518003384,-0.14467305645595901,-0.07465026882313686,-0.8017144670260364,-0.0823639440511541,0.4499411071849234,12,11,23,0.011500000000000002,5,120,5/120
in_sample,000001,2021-02-01,2024-12-31,949,-0.4941301977856546,-0.16553205422756478,0.2049456468943153,-0.7808252662603461,-0.5386741276644325,-0.3072953493149445,-0.41680216802167935,-0.1334090934508133,0.30298620290056,-0.32207343619426165,-0.6231380337636543,-0.21409236192026937,-0.032122960776751475,-0.45875183006608444,0.08446390609922183,0.4088514225500527,26,25,51,0.025500000000000002,10,20,10/20
in_sample,000002,2021-02-01,2024-12-31,949,-0.07529201130231289,-0.020571419236750987,0.2552121079619922,0.04415305610323342,-0.3291890152109581,-0.06249120804826358,-0.69145771355716,-0.26820193488949196,0.3892373789474914,-0.6095331791166942,-0.7807543179414871,-0.343516428569521,0.24763051565274097,0.6536862352199276,0.451565302730529,0.3266596417281349,26,26,52,0.026000000000000002,10,20,10/20
in_sample,300750,2021-02-01,2024-12-31,949,0.4336828848842478,0.10038579427405758,0.3394131292465218,0.44887278875141473,-0.48091986081949545,0.20873705257877792,0.3971685689201019,0.09287315190856305,0.4530172583507516,0.4202950570146768,-0.6287827461607955,0.1477030858044776,0.007512642365494537,0.028577731736737944,0.1478628853413001,0.5110642781875658,32,31,63,0.0315,10,20,10/20
in_sample,600036,2021-02-01,2024-12-31,949,-0.10227614261540208,-0.02824361045910051,0.2052097388390581,-0.0376100041661559,-0.3612171877837801,-0.07819010671221649,-0.07923771313941497,-0.021682916566688304,0.29708703949433296,0.0741063396635812,-0.5093099671412911,-0.04257312435566984,-0.006560693892412206,-0.1117163438297371,0.14809277935751097,0.4910432033719705,24,23,47,0.0235,10,20,10/20
in_sample,600519,2021-02-01,2024-12-31,949,-0.2277644815234514,-0.06633135517334565,0.18954156064338473,-0.267626507833155,-0.44807033142988173,-0.14803782022717077,-0.20767696371772315,-0.05994288323282915,0.29524576019216514,-0.06256289985036377,-0.4748230154483184,-0.12624258151478246,-0.006388471940516505,-0.20506360798279122,0.026752684018436668,0.4446786090621707,30,29,59,0.029500000000000002,10,20,10/20
in_sample,000001,2021-02-22,2024-12-31,939,-0.4680579959590676,-0.15582977142145626,0.19304266482202725,-0.7812013260451431,-0.5330504275930941,-0.29233589048053343,-0.43546694648478557,-0.14224999977014297,0.2983125136811284,-0.3660675933896906,-0.6231380337636547,-0.2282800793124046,-0.0135797716513133,-0.41513373265545256,0.09008760617056066,0.3855165069222577,20,19,39,0.019500000000000003,10,30,10/30
in_sample,000002,2021-02-22,2024-12-31,939,-0.2779843505664741,-0.08369919504058476,0.2452536570826563,-0.2351386986344782,-0.43368201796466166,-0.1929966924462267,-0.7127028096557169,-0.28446305350600554,0.3900039148980404,-0.6651319920014593,-0.7807543179414865,-0.3643438748517105,0.20076385846542077,0.4299932933669811,0.34707229997682487,0.3141640042598509,17,17,34,0.017,10,30,10/30
in_sample,300750,2021-02-22,2024-12-31,939,1.3420653639433886,0.25657817127069915,0.3400725063558181,0.839132891536063,-0.37174421029313887,0.6902008536148403,0.2767387053101331,0.06776250108651816,0.4510964332107665,0.3686797753033041,-0.6287827461607955,0.10776774887711309,0.188815670184181,0.4704531162327589,0.2570385358676567,0.5090521831735889,20,19,39,0.0195,10,30,10/30
in_sample,600036,2021-02-22,2024-12-31,939,-0.19163438266155663,-0.0554941370924088,0.20465718293403806,-0.17723291526308074,-0.3403107516631332,-0.16306900919586972,-0.14743440910146055,-0.04190322603827468,0.2975300145743797,0.004246607976382008,-0.5093099671412922,-0.08227450617837591,-0.013590911054134125,-0.18147952323946276,0.168999215478159,0.4739084132055378,22,21,43,0.0215,10,30,10/30
in_sample,600519,2021-02-22,2024-12-31,939,-0.2873188187733746,-0.08689353017998624,0.1748614934726181,-0.4324069382848257,-0.34602825465399667,-0.25111686404589567,-0.318415597304606,-0.09776106277835206,0.29119400943538476,-0.20839850047343975,-0.40789551766428067,-0.23967182414300156,0.010867532598365814,-0.22400843781138594,0.061867263010284,0.4132055378061768,18,17,35,0.0175,10,30,10/30
in_sample,000001,2021-03-08,2024-12-31,929,-0.3825175071813607,-0.12258518336661006,0.18566207452791836,-0.6120807290936606,-0.4741143827938744,-0.2585561371166103,-0.3971988795518233,-0.12829378813845094,0.2953396449744915,-0.3181399436423228,-0.6231380337636552,-0.20588341777756164,0.005708604771840875,-0.29394078545133784,0.14902365096978076,0.36167922497308935,15,14,29,0.0145,10,40,10/40
